Name,ApiName,IsCustom,Description,IngestedBy,PopulatedBy,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate,Owners,Stakeholders,IsFollowing,Definition,Notes,ManagedPackage,RawSalesforceId,SourceUrl
Branding Set Property,BrandingSetProperty,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BrandingSetProperty/Details/view
Briefcase Assignment,BriefcaseAssignment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BriefcaseAssignment/Details/view
Briefcase Definition,BriefcaseDefinition,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BriefcaseDefinition/Details/view
Briefcase Rule,BriefcaseRule,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BriefcaseRule/Details/view
Briefcase Rule Filter,BriefcaseRuleFilter,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BriefcaseRuleFilter/Details/view
History: Broken Obj,Broken_Object__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Broken_Object__History/Details/view
Broken Obj,Broken_Object__c,True,,,,Captain Jack Sparrow,2020-12-15T16:15,Captain Jack Sparrow,2023-03-21T18:02,,,False,,,,01I6g000003OlMh,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003OlMh/Details/view
Browser Policy Violation,BrowserPolicyViolation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BrowserPolicyViolation/Details/view
Bulk API 2 Event Log,BulkApi2EventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BulkApi2EventLog/Details/view
Bulk API Event Log,BulkApiEventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BulkApiEventLog/Details/view
Bulk API Result Event,BulkApiResultEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BulkApiResultEvent/Details/view
Bulk API Result Event Store,BulkApiResultEventStore,False,,"Sonar, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BulkApiResultEventStore/Details/view
Business Process Feedback Configuration,BusProcessFeedbackConfig,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BusProcessFeedbackConfig/Details/view
Business Brand,BusinessBrand,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BusinessBrand/Details/view
Business Brand Share,BusinessBrandShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BusinessBrandShare/Details/view
Business Hours,BusinessHours,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BusinessHours/Details/view
Business Process,BusinessProcess,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/BusinessProcess/Details/view
Calculated Insight Status Event,CalcInsightStatusEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CalcInsightStatusEvent/Details/view
Calculated Insight Range Bound,CalculatedInsightRangeBound,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CalculatedInsightRangeBound/Details/view
Calculated Insight Range Bound Share,CalculatedInsightRangeBoundShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CalculatedInsightRangeBoundShare/Details/view
Calendar,Calendar,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Calendar/Details/view
Calendar,CalendarView,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CalendarView/Details/view
Calendar Share,CalendarViewShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CalendarViewShare/Details/view
Call Center,CallCenter,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CallCenter/Details/view
Call Coaching Configuration Modified Event,CallCoachConfigModifyEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CallCoachConfigModifyEvent/Details/view
CallCoachingMediaProvider,CallCoachingMediaProvider,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CallCoachingMediaProvider/Details/view
Campaign,Campaign,False,,"Hubspot, UserGems",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Campaign/Details/view
Campaign Feed,CampaignFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignFeed/Details/view
Campaign Field History,CampaignHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignHistory/Details/view
Campaign Influence Model,CampaignInfluenceModel,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignInfluenceModel/Details/view
Campaign Member,CampaignMember,False,,"Hubspot, UserGems",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignMember/Details/view
Campaign Member Status,CampaignMemberStatus,False,,Hubspot,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignMemberStatus/Details/view
Campaign Share,CampaignShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CampaignShare/Details/view
Card Payment Method,CardPaymentMethod,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CardPaymentMethod/Details/view
Case,Case,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Case/Details/view
Case Comment,CaseComment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseComment/Details/view
Case Contact Role,CaseContactRole,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseContactRole/Details/view
Case Feed,CaseFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseFeed/Details/view
Case History,CaseHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseHistory/Details/view
Case History,CaseHistory2,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseHistory2/Details/view
Case Share,CaseShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseShare/Details/view
Case Solution,CaseSolution,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseSolution/Details/view
Case Status Value,CaseStatus,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseStatus/Details/view
Case Subject Particle,CaseSubjectParticle,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseSubjectParticle/Details/view
Case Team Member,CaseTeamMember,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseTeamMember/Details/view
Case Team Member Role,CaseTeamRole,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseTeamRole/Details/view
Predefined Case Team,CaseTeamTemplate,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseTeamTemplate/Details/view
Predefined Case Team Member,CaseTeamTemplateMember,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseTeamTemplateMember/Details/view
Predefined Case Team Record,CaseTeamTemplateRecord,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CaseTeamTemplateRecord/Details/view
Category Data,CategoryData,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CategoryData/Details/view
Category Node,CategoryNode,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CategoryNode/Details/view
Chatter Activity,ChatterActivity,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ChatterActivity/Details/view
Extension,ChatterExtension,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ChatterExtension/Details/view
Chatter Extension Configuration,ChatterExtensionConfig,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ChatterExtensionConfig/Details/view
Client Browser,ClientBrowser,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ClientBrowser/Details/view
Group,CollaborationGroup,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationGroup/Details/view
Group Feed,CollaborationGroupFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationGroupFeed/Details/view
Group Member,CollaborationGroupMember,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationGroupMember/Details/view
Group Member Request,CollaborationGroupMemberRequest,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationGroupMemberRequest/Details/view
Group Record,CollaborationGroupRecord,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationGroupRecord/Details/view
Chatter Invitation,CollaborationInvitation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CollaborationInvitation/Details/view
Color Definition,ColorDefinition,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ColorDefinition/Details/view
"Note, Attachment, Google Doc And File",CombinedAttachment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CombinedAttachment/Details/view
Communication Subscription,CommSubscription,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscription/Details/view
Communication Subscription Channel Type,CommSubscriptionChannelType,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionChannelType/Details/view
Communication Subscription Channel Type Feed,CommSubscriptionChannelTypeFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionChannelTypeFeed/Details/view
Communication Subscription Channel Type  History,CommSubscriptionChannelTypeHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionChannelTypeHistory/Details/view
Communication Subscription Channel Type Share,CommSubscriptionChannelTypeShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionChannelTypeShare/Details/view
Communication Subscription Consent,CommSubscriptionConsent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionConsent/Details/view
Communication Subscription Consent Feed,CommSubscriptionConsentFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionConsentFeed/Details/view
Communication Subscription Consent  History,CommSubscriptionConsentHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionConsentHistory/Details/view
Communication Subscription Consent Share,CommSubscriptionConsentShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionConsentShare/Details/view
Communication Subscription Feed,CommSubscriptionFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionFeed/Details/view
Communication Subscription  History,CommSubscriptionHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionHistory/Details/view
Communication Subscription Share,CommSubscriptionShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionShare/Details/view
Communication Subscription Timing,CommSubscriptionTiming,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionTiming/Details/view
Communication Subscription Timing Feed,CommSubscriptionTimingFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionTimingFeed/Details/view
Communication Subscription Timing  History,CommSubscriptionTimingHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/CommSubscriptionTimingHistory/Details/view
Zone,Community,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Community/Details/view
Concurrent Apex Limit Event Log,ConcurApexLimitEventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConcurApexLimitEventLog/Details/view
Concurrent Long Running Apex Error Event,ConcurLongRunApexErrEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConcurLongRunApexErrEvent/Details/view
Conference Number,ConferenceNumber,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConferenceNumber/Details/view
Connected App,ConnectedApplication,False,,Workbench,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConnectedApplication/Details/view
Consent Unsubscribe All Event,ConsentUnsubscribeAllEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConsentUnsubscribeAllEvent/Details/view
Consent Unsubscribe Event,ConsentUnsubscribeEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ConsentUnsubscribeEvent/Details/view
Contact,Contact,False,,"Hightouch, Hubspot, Fivetran Data Loader, Salesforce Integration for Zendesk, Scratchpad, Qualified, Gong Integration App, UserGems, Zapier, ChurnZeroConnectedApp_SonarSoftware",Hubspot,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Contact/Details/view
Contact Feed,ContactFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactFeed/Details/view
Contact History,ContactHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactHistory/Details/view
Contact Point Address,ContactPointAddress,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointAddress/Details/view
Contact Point Address History,ContactPointAddressHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointAddressHistory/Details/view
Contact Point Address Share,ContactPointAddressShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointAddressShare/Details/view
Contact Point Consent,ContactPointConsent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointConsent/Details/view
Contact Point Consent  History,ContactPointConsentHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointConsentHistory/Details/view
Contact Point Consent Share,ContactPointConsentShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointConsentShare/Details/view
Contact Point Email,ContactPointEmail,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointEmail/Details/view
Contact Point Email History,ContactPointEmailHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointEmailHistory/Details/view
Contact Point Email Share,ContactPointEmailShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ContactPointEmailShare/Details/view
